Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_Species_Richness,Microbial_Shannon_Diversity,Microbial_Phylogenetic_Diversity,Microbial_Evenness,Microbial_PCoA1,Microbial_PCoA2,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI,FishNH4ug_min_m2,FishBiomg_m2
id_802,185,2020,2020-August,NA,0.59,28.08,47.27,0.2,0.69,1.23,0.84,9/7/2020,14:08:00,-17.47691201,-149.8066267,370.37,469.56,745.12,345.02,469.56,Maharepa,N,Mid lagoon,Paraoro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6352781999883946,11.135195007452126
id_803,186,2020,2020-August,NA,0.53,28.98,54.77,0.22,0.72,1.03,0.49,8/31/2020,11:10:00,-17.47711502,-149.8025034,343.12,286.84000000000003,376.65000000000003,118.08,286.84,Maharepa,N,Reef pass,Paraoro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1057351883804265,19.953193310116433
id_804,187,2020,2020-August,NA,0.53,29.78,56.52,0.21,0.78,1.52,0.41,8/31/2020,12:05:00,-17.47899399,-149.8063396,598.16,249.9,824.04,181.1,249.9,Maharepa,N,Mid lagoon,Paraoro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6494361610268227,11.320658736650472
id_805,188,2020,2020-August,NA,0.41,29.07,70.69,0.21,0.8,1.35,1.53,9/7/2020,13:20:00,-17.47806804,-149.8172428,442.27,653.2,620.63,372.55,653.2,Maharepa,N,Mid lagoon,Paraoro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.059852755782658,19.023831842598568
id_806,200,2020,2020-August,NA,0.53,28.46,54.1,0.22,0.8,1.98,0.55,8/22/2020,14:43:00,-17.49044,-149.89176,790.56,44.220000000000006,801.75,28.73,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9004620296434555,16.676681897213196
id_807,201,2020,2020-August,NA,0.46,29.52,64.17,0.3,0.75,1.54,0.4,8/26/2020,13:08:00,-17.58183,-149.78965,290.83,904.7900000000001,661.4,467.32,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7201575036802805,30.1701470529704
id_808,202,2020,2020-August,NA,0.43,28.8,67.12,0.25,6,1.52,0.52,8/26/2020,16:29:00,-17.58791,-149.80488,1334.87,110.19,2270.5,0,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5513707950330553,46.353815393274296
id_809,203,2020,2020-August,NA,0.49,27.96,56.65,0.22,3.06,1.62,0.72,8/22/2020,11:34:00,-17.50637,-149.91716,900.3499999999999,143.20999999999998,3406.46,872.76,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380900137239572,6.663610057261014
id_810,204,2020,2020-August,NA,NA,NA,NA,0.23,1.26,0.96,0.46,8/26/2020,15:37:00,-17.50963,-149.76818,690.65,78.32,1494.26,19.85,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8768867923285976,15.757893900851702
id_811,205,2020,2020-August,NA,0.84,26.49,31.39,0.23,1.12,2.17,0.55,8/26/2020,10:43:00,-17.55094,-149.78795,1324.31,105.52,1324.31,0,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9520241321944698,16.34511833847352
id_812,206,2020,2020-August,NA,0.59,27.37,46.1,0.21,0.93,1.43,0.47,8/26/2020,11:00:00,-17.56594,-149.79259,835.88,60.15,1001.54,7.18,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696495765994542,11.94844949287579
id_813,207,2020,2020-August,NA,0.68,28.46,42.07,0.2,1.87,1.03,0.32,8/26/2020,12:09:00,-17.57248,-149.79544,902.4499999999999,98.3,902.4499999999999,0,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_814,208,2020,2020-August,NA,0.58,25.61,44.02,0.24,3.28,1.11,0.83,9/2/2020,12:58:00,-17.55015,-149.88495,1160.41,97.47,1229.41,0,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810242396835122,14.353520745514624
id_815,209,2020,2020-August,NA,0.54,28.3,52.4,0.22,0.82,0.93,0.86,9/2/2020,12:43:00,-17.5528,-149.88307,1064.1799999999998,238.68,1071.97,5.83,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32273177555861454,5.70023144000767
id_816,295,2020,2020-August,NA,0.63,26.35,41.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_817,Cook 1,2020,2020-August,NA,0.44,29.11,65.43,0.19,2.4,1.23,0.81,9/7/2020,14:32:00,-17.49718255,-149.8180483,2374.75,90.09,2223.3,12.88,1548.56,Paopao,N,Bay,Paraoro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39166493857021467,6.8620670215454345
id_818,LTER_3_Backreef,2020,2020-August,NA,0.51,30.38,58.99,0.11,0.49,0.88,0.86,8/27/2020,12:15:00,-17.5138,-149.76415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4507989922395508,43.6087595110918
id_819,LTER_3_Fringe,2020,2020-August,NA,0.5,27.51,54.81,0.16,1.11,1.1,0.49,8/27/2020,11:30:00,-17.51305,-149.76688,NA,NA,NA,NA,NA,NA,NA,Fringing reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7241435651294695,13.592678815588856
id_820,LTER_6_Fringe,2020,2020-August,NA,0.43,28.74,67.01,0.16,0.94,0.35,2.94,9/4/2020,13:28:00,-17.51553,-149.91452,NA,NA,NA,NA,NA,NA,NA,Fringing reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7858737507720784,14.344598544324326
id_821,OPU 1,2020,2020-August,NA,0.56,28.58,50.88,0.17,3.65,1.1,0.44,8/30/2020,15:46:00,-17.50843442,-149.8525883,2462.42,30.02,2372.07,10.08,2103.39,Papeto'ai,N,Bay,Pihaena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7978877737043981,13.457575919997852
id_822,OPU 2,2020,2020-August,NA,0.53,27.25,51.85,0.18,1.52,1.21,0.58,8/30/2020,15:35:00,-17.50653919,-149.8576045,2172.64,57.4,2062.4300000000003,14.74,1628.15,Papeto'ai,N,Bay,Papetoai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904489897828775,15.398797334490776
id_823,1,2021,2021-May,NA,0.65,27.34,41.75,0.22,0.78,0.38,0.88,5/20/2021,15:30:00,-17.58796058,-149.850116,843.22,195.02,1000.3299999999999,220.27,195.02,Vai'anae/Atiha,SW,Fringing reef,Vaianae,472,4.22798521,59.590365,0.68669801,-0.35859,-0.1185117,0.00992716,0.022415735,0.009133572,0.011128298,0.022016804,0.017116524,1.218394935,0.822242503,0.764862026,1.799810609,0.9376470015926003,15.706105196360566
id_824,2,2021,2021-May,NA,0.52,29.85,57.88,0.18,1.06,0.36,0.62,5/20/2021,16:12:00,-17.59042955,-149.8513141,553.98,506.75,809.65,250,506.75,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,336,3.99008615,42.3113224,0.68592228,-0.3344705,-0.0794606,0.006034924,0.007370588,0.004747831,0.007191637,0.012507304,0.011747751,1.514720409,0.69081697,0.824416867,1.814903123,1.0187513667051311,18.04423825282333
id_825,3,2021,2021-May,NA,0.68,28.25,41.78,0.18,0.65,0.14,0.1,5/20/2021,13:30:00,-17.59052703,-149.861271,307.21999999999997,1164.85,1707.27,290.83,1164.85,Vai'anae/Atiha,SW,Reef crest,Vaianae,498,4.69363188,63.0637645,0.75574531,-0.0734165,-0.047208,0.006794827,0.021706116,0.005052694,0.009224386,0.025680258,0.010654615,1.825637071,0.405338858,0.918283679,1.784164404,2.240612737087112,38.81771202818495
id_826,4,2021,2021-May,NA,0.61,29.36,48.05,0.19,0.77,0.18,0.17,5/20/2021,13:54:00,-17.58473849,-149.8584346,968.8599999999999,664.71,1788.31,203.81,664.71,Vai'anae/Atiha,SW,Fringing reef,Vaianae,343,4.31327913,38.6384814,0.73886233,0.29871225,-0.0360887,0.007052061,0.020212955,0.005404728,0.008656829,0.022148679,0.023460785,1.601714122,0.492455082,0.73854204,1.665299365,0.5528387349104924,9.858691833406237
id_827,5,2021,2021-May,NA,0.69,28.43,41.11,0.18,0.68,0.11,1.15,5/20/2021,12:24:00,-17.58509698,-149.8672942,205.62,1171.22,1732.1499999999999,450.97,1610.76,Vai'anae/Atiha,SW,Reef crest,Vaianae,348,4.28860851,40.142657,0.73281957,0.30296982,-0.0393341,0.0091091,0.022284994,0.008290935,0.012046041,0.032596516,0.013084508,1.452917141,0.618622114,1.029781439,1.689626063,1.4566976728807823,25.87227442072538
id_828,6,2021,2021-May,NA,0.64,29.18,45.8,0.19,0.82,0.11,0.06,5/20/2021,10:41:00,-17.57797027,-149.8731899,200.52,1057.87,735.57,595.65,2279.93,Vai'anae/Atiha,SW,Reef crest,Vaianae,379,4.49602584,46.4338243,0.75722079,0.15304368,-0.114969,0.005648715,0.006968854,0.004081666,0.007296134,0.017126183,0,1.787538521,0.478285856,0.77111819,1.204958132,2.5920997202497444,44.67481441902281
id_829,7,2021,2021-May,NA,0.53,28.36,53.19,0.18,0.91,0.18,0.3,5/20/2021,13:01:00,-17.57851023,-149.8622209,1040.23,292.1,1847.12,48.29,1155.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,237,3.05055207,32.1887735,0.55788561,-0.5003816,-0.13003990000000001,0.010115907,0.01134186,0.009275078,0.011929275,0.02136666,0.007194491,1.286164418,1.098101122,0.877994599,1.628755192,0.15689002780336073,2.645668243802198
id_830,8,2021,2021-May,NA,0.62,27.94,45.2,0.19,0.8,0.27,0.13,5/20/2021,14:15:00,-17.58234638,-149.8545238,1399.1799999999998,211.44,1770.73,10.02,211.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,274,3.12378762,35.3146026,0.55651458,-0.421218,-0.0840525,0.007696034,0.003389053,0.005627615,0.008975038,0.014762458,0.012448475,1.594821069,0.544071206,0.701631811,1.635401539,0.7560151896691936,14.162992583996491
id_831,9,2021,2021-May,NA,0.76,27.67,36.2,0.19,0.87,0.08,0.15,5/20/2021,10:11:00,-17.57452698,-149.8740018,377.77,859.38,525.73,273.81,2416.43,Vai'anae/Atiha,SW,Reef crest,Vaianae,404,4.44214017,42.7181636,0.74018215,0.24543866,-0.057824,0.010502643,0.020077358,0.009242978,0.014852732,0.037136906,0.024465354,1.606920698,0.530576265,0.91595402,1.601756695,1.1585238724934197,20.95157639632932
id_832,10,2021,2021-May,NA,0.65,28.66,43.82,0.18,0.7,0.12,0.14,5/20/2021,11:05:00,-17.5752091,-149.8700014,628.8199999999999,586.2700000000001,908.48,193.92,1988.96,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,441,4.45258196,51.1942808,0.73124473,0.12228975,-0.1356889,0.005694548,0,0.003953378,0.007162687,0.011086273,0.007558664,1.811789056,0.414914165,0.410492582,1.856158561,1.4519475851206418,25.192395933010594
id_833,11,2021,2021-May,NA,0.67,26.25,39.29,0.2,4.7,0.19,0.32,5/20/2021,11:31:00,-17.5727299,-149.8661581,1132.1799999999998,133.13,1316.85,34.15,1831.95,Vai'anae/Atiha,SW,Fringing reef,Vaianae,267,3.15443667,39.7300647,0.56457782,-0.5016281,-0.166597,0.015909847,0.016987508,0.013026502,0.018080567,0.025355074,0.024931221,1.387983322,0.969554959,0.769531457,1.496675388,0.9761331728685579,16.866034517153505
id_834,13,2021,2021-May,NA,0.66,24.85,37.36,0.22,1.31,0.34,0.5,5/20/2021,09:51:00,-17.5676907,-149.8705731,1139.83,186.07,1003.2,55.63,2585.05,Vai'anae/Atiha,SW,Fringing reef,Vaianae,188,3.34210212,24.6534927,0.63823912,-0.4026434,-0.1917566,0.015713354,0.023335802,0.015649104,0.019328792,0.03645152,0.019975474,1.235137308,1.120305724,0.875977013,1.643854131,0.19339996940229665,3.4694803518056276
id_835,14,2021,2021-May,NA,0.64,29.56,45.96,0.18,0.74,0.15,0.17,5/20/2021,11:50:00,-17.58281082,-149.8662589,438.96999999999997,916.93,1695.09,242.68,1458.68,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,460,4.68715996,54.8102835,0.76447347,0.19404597,-0.0772004,0.008343216,0.006127044,0.005395305,0.008945437,0.018447885,0.015429297,1.658004116,0.243107278,0.46970272,1.976788422,1.5594508967160152,26.949597452697116
id_836,15,2021,2021-May,NA,0.52,27.11,52.02,0.19,0.96,0.22,0.05,5/20/2021,14:45:00,-17.58035,-149.8535,1619.6,112.04,1974.71,6.73,NA,NA,SW,NA,NA,187,2.80157913,26.2135519,0.53556126,-0.4870225,-0.0700078,0.008591539,0.014150736,0.006841575,0.011011436,0.025000905,0.024771841,1.609488346,0.474898524,0.675906006,1.653799469,0.5416477079767559,9.388950749801516
id_837,16,2021,2021-May,NA,0.95,25.6,26.91,0.22,3.55,0.54,0.75,5/26/2021,16:24:00,-17.5869498,-149.8426075,1190.12,149.86,1101.59,315.22,149.86,Vai'anae/Atiha,SW,Bay,Maatea,305,3.28151589,44.7741055,0.57366032,-0.38032,-0.3757315,0.011929513,0.013212894,0.010028945,0.013748147,0.01496707,0.016675971,1.370846866,1.404060228,0.632763815,1.583525152,0.9027535000780617,15.1413157109257
id_838,17,2021,2021-May,NA,0.65,28.54,44.14,0.19,1.07,0.24,1.48,5/26/2021,10:18:00,-17.59328585,-149.8390346,683.48,215.33,607.2900000000001,349.81,768.71,Vai'anae/Atiha,SW,Fringing reef,Maatea,594,4.58821409,69.9442638,0.71838121,-0.0289919,-0.126132,0.009709338,0.021802167,0.007436791,0.0124829,0.030423707,0.010048782,1.678533023,1.047752552,0.626533089,1.534566489,NA,NA
id_839,19,2021,2021-May,NA,0.53,30.82,57.77,0.16,0.78,0.17,0.77,5/26/2021,10:40:00,-17.59828926,-149.8398006,193.07,735.4599999999999,334.74,282.26,1236.87,Vai'anae/Atiha,SW,Reef crest,Maatea,416,4.40082585,53.3760537,0.72973894,0.27108957,-0.0245397,0.034887147,0.036884102,0.030225733,0.049372326,0.074547482,0.052428164,1.633453406,1.10481761,1.09797735,1.585789558,0.8454853056464716,14.813336257461334
id_840,20,2021,2021-May,NA,0.69,29.16,42.12,0.18,0.66,0.17,1.27,5/26/2021,15:50:00,-17.60238365,-149.8303391,222.85000000000002,1215.01,1419.62,1366.33,2079.74,Vai'anae/Atiha,SW,Reef crest,Maatea,291,4.22854802,36.3017134,0.74533881,0.23107916,-0.022002,0.005391887,0.011997628,0.004248081,0.006616546,0.009955421,0,1.557537577,0.324811422,0.565300001,1.688242561,1.2806197377567359,21.86314610602357
id_841,21,2021,2021-May,NA,0.7,26.04,37.11,0.18,0.8,0.28,1.13,5/26/2021,10:57:00,-17.59344385,-149.826245,1240.6799999999998,142.84,1829.11,1610.68,1925.87,Vai'anae/Atiha,SW,Fringing reef,Maatea,336,4.07768764,44.9400728,0.70098156,0.16889844,-0.0672802,0.005708986,0.009166067,0.005021964,0.006954929,0.016540642,0.004153949,1.384902172,0.537479641,0.586953597,1.548411207,0.6446596160838374,11.306878992024663
id_842,22,2021,2021-May,NA,0.5,30.54,61.64,0.16,0.77,0.14,0.63,5/26/2021,13:50:00,-17.60326945,-149.810896,238.14,1246.02,3451.57,865.13,1246.02,Ma'atea,SW,Reef crest,Maatea,244,3.96016959,33.1454895,0.72040175,0.30476791,-0.009063,0.005601525,0.018114234,0.00413473,0.007608903,0.016319236,0.003327047,1.840241736,0.360489212,0.603791795,1.583200143,1.009148436727045,17.569001181858425
id_843,24,2021,2021-May,NA,0.63,26.59,42.33,0.2,0.81,0.29,0.68,5/26/2021,14:24:00,-17.59325316,-149.8095427,1244.37,153.45000000000002,3031.16,168.45,153.45,Ma'atea,SW,Fringing reef,Maatea,443,4.33612648,60.5760327,0.71159052,0.03357812,-0.0963401,0.007161034,0,0.006965989,0.009021724,0.014424867,0,1.29511026,0.850786319,0.808147146,1.453706026,0.7047344535375274,12.870514829767192
id_844,25,2021,2021-May,NA,0.64,27.59,43.3,0.18,0.83,0.23,0.77,5/26/2021,12:56:00,-17.59436904,-149.8067542,1115.81,313.51,2895.1,119.94,313.51,Ma'atea,SW,Fringing reef,Maatea,346,4.06859012,44.6108029,0.69590913,0.12015524,-0.0992157,0.006571149,0.010334161,0.005038845,0.008045571,0.015348208,0,1.596709599,0.562704336,0.553362436,1.695325747,0.7912583191824498,15.22299820783516
id_845,26,2021,2021-May,NA,0.62,26.22,42.11,0.2,0.87,0.25,0.82,5/26/2021,11:52:00,-17.59146245,-149.8037116,1023.71,172.28,2420.52,113.71,172.28,Ma'atea,SE,Fringing reef,Maatea,544,4.28469609,67.8687125,0.68022394,0.02122008,-0.1407348,0.007648033,0.014583811,0.006202138,0.009980178,0.019589699,0.002423966,1.609151245,0.600059522,0.681526541,1.592897626,1.5260329343729884,27.38463071651348
id_846,27,2021,2021-May,NA,0.54,30.75,56.97,0.14,0.74,0.16,0.63,5/26/2021,12:26:00,-17.59423829,-149.7964097,184.20999999999998,996.38,2225.84,450.33,996.38,Ma'atea,SE,Reef crest,Maatea,301,4.18013992,38.4517445,0.73244422,0.2340217,-0.0229199,0.007489943,0.034554658,0.005484969,0.009116793,0.026981561,0.030666048,1.662141083,0.385975866,0.529626727,1.78025333,1.6348525081679142,28.2738102127809
id_847,28,2021,2021-May,NA,0.67,31.51,46.73,0.17,0.79,0.1,1.05,5/26/2021,14:57:00,-17.59882126,-149.8193942,695.02,685.7800000000001,4218.68,838.91,1176.93,Ma'atea,SW,Mid lagoon,Maatea,236,4.06679329,31.7097996,0.74431158,0.27112136,-0.0106732,0.004509658,0.013893289,0.00379488,0.006077856,0.017042264,0,1.60159381,0.257269156,0.555992567,1.87403518,0.36921358199167353,6.343658928212361
id_848,29,2021,2021-May,NA,0.64,29.79,46.55,0.16,0.78,0.14,1.47,5/26/2021,11:12:00,-17.59742064,-149.8283843,789.87,623.66,5084.49,1653.55,1930.09,Ma'atea,SW,Mid lagoon,Maatea,331,4.4741591,47.6296322,0.7711251,0.2505191,-0.0243247,0.006270762,0.019275774,0.004366966,0.010787192,0.019454974,0.011600256,2.470179678,0.397092475,0.663948672,1.38228933,0.37553947449624964,6.560452274793128
id_849,30,2021,2021-May,NA,0.68,29.31,42.96,0.15,0.75,0.17,0.68,5/26/2021,14:08:00,-17.59837987,-149.8107668,716.16,718.52,3507.52,389.04,718.52,Ma'atea,SW,Mid lagoon,Maatea,255,4.11591106,33.767671,0.74277482,0.27406311,-0.0229283,0.004853534,0.018971698,0.003670611,0.006345479,0.015239781,0.003780159,1.728725657,0.319256681,0.60135665,2.027286049,NA,NA
id_850,31,2021,2021-May,NA,0.66,31.12,47.07,0.16,0.73,0.19,0.62,5/26/2021,13:11:00,-17.59795985,-149.8038875,661.3,783.4399999999999,2988.9700000000003,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,245,4.06469938,32.9605752,0.73886722,0.28556761,-0.0128071,0.005017723,0.010089727,0.003964822,0.006560992,0.013007462,0.003706137,1.654801204,0.402821248,0.546122499,1.627132021,NA,NA
id_851,32,2021,2021-May,NA,0.51,30.38,59.96,0.16,0.77,0.17,0.64,5/26/2021,12:04:00,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,206,3.81827499,27.4775301,0.71665986,0.29419231,-0.0242561,0.006923925,0.038197414,0.005628627,0.008152443,0.021751235,0.014538617,1.448389286,0.408228204,0.829631283,1.839213193,2.2739749958951334,39.21026149001623
id_852,34,2021,2021-May,NA,0.66,27.49,41.74,0.17,0.77,0.1,0.09,5/22/2021,15:00:00,-17.58067293,-149.7936002,715.64,462.97999999999996,815.1700000000001,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,222,4.11055693,30.8065468,0.76083701,0.08493961,0.05376545,0.008375394,0.038763515,0.00671298,0.011352937,0.030742302,0.004228708,1.691191838,0.347828736,0.84446192899999994,1.392768677,1.383590274147113,26.056836970987625
id_853,35,2021,2021-May,NA,0.75,26.39,35.41,0.22,0.95,0.33,0.19,5/22/2021,15:56:00,-17.58383224,-149.7985487,1040.1699999999998,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,405,4.34533462,58.5775554,0.72375356,-0.0194592,-0.1108195,0.008237549,0.032922503,0.007226221,0.011063578,0.020048972,0.025234216,1.531032368,0.566175198,0.739638146,1.452456897,1.2340508708289335,22.042849574207196
id_854,36,2021,2021-May,NA,0.81,26.87,33.25,0.1,1.24,0.31,0.46,5/22/2021,14:44:00,-17.57943392,-149.7968348,1060.36,100.49000000000001,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,516,4.64834023,72.8831782,0.74419801,-0.0409724,-0.1006808,0.014257524,0.032987898,0.011512373,0.015357032,0.031157063,0.015124501,1.333958876,0.52164143,0.646722443,1.537628984,1.9188852816367234,37.948554039996246
id_855,37,2021,2021-May,NA,0.8,26.11,32.72,0.19,1.22,0.24,0.16,5/22/2021,13:43:00,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,330,4.15243909,45.8119733,0.71604979,-0.0821284,-0.0838447,0.010060148,0.043451614,0.008131541,0.01196,0.026169799,0.01980029,1.47081583,0.490019852,0.722356876,1.529240787,1.26151390527939,24.996704320577592
id_856,38,2021,2021-May,NA,0.72,27.01,37.65,0.2,0.74,0.24,0.15,5/22/2021,11:30:00,-17.56786983,-149.7925031,743.42,71.41000000000001,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,294,4.20784192,40.719166800000004,0.74035064,-0.0963142,-0.0141509,0.010114953,0.035386902,0.008147669,0.011911247,0.030791154,0.018530106,1.461920822,0.401326886,0.75295006,1.585828977,0.5789876759025332,10.270787109328452
id_857,39,2021,2021-May,NA,0.56,27.17,48.08,0.16,0.94,0.25,0.26,5/22/2021,12:55:00,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,458,4.59804977,63.0075408,0.75047298,0.07713112,-0.0040231,0.011488308,0.040119937,0.007850536,0.012715799,0.031765594,0.01753755,1.619736376,0.335682188,0.714534149,1.572719906,2.86963090804815,50.11910910325349
id_858,40,2021,2021-May,NA,0.69,28.06,40.61,0.2,0.75,0.2,0.11,5/22/2021,14:15:00,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,489,4.76798792,66.0660335,0.76997881,-0.0363818,0.0425226,0.009145139,0.027527572,0.007568288,0.01203312,0.020217454,0.02796825,1.589939531,0.623439281,0.786503376,1.547630833,2.567650367555825,45.91786386441006
id_859,41,2021,2021-May,NA,0.6,29.01,48.28,0.11,0.93,0.18,0.28,5/22/2021,12:22:00,-17.57019438,-149.7873946,158.87,560.6700000000001,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,309,4.27300535,41.5578305,0.7452906,0.07124136,0.09673468,0.009589228,0.045116209,0.007669615,0.011517702,0.035192482,0.021998531,1.501731487,0.362558587,0.828308125,1.498586967,1.3968498879007611,24.579752870787015
id_860,42,2021,2021-May,NA,0.71,28.66,40.23,0.12,0.82,0.22,0.29,5/22/2021,11:50:00,-17.56927254,-149.7896573,410.71999999999997,323.84000000000003,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,306,4.32090544,42.7089697,0.75492988,0.12602682,0.08904729,0.011253813,0.042004534,0.007624379,0.012265076,0.026529972,0.041145597,1.608665571,0.53774491,0.648150382,1.472551369,0.5216650753153497,9.038276684848963
id_861,43,2021,2021-May,NA,0.59,28.04,47.28,0.17,0.77,0.13,0.53,5/22/2021,10:49:00,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,316,4.40856267,41.3377622,0.76594165,0.16128551,0.05658568,0.00701749,0.030257456,0.004995189,0.00823871,0.020420519,0.022079449,1.649328888,0.378343809,0.739584711,1.536066141,1.4619750085340664,25.766119987903668
id_862,44,2021,2021-May,NA,0.58,28.74,49.93,0.19,0.73,0.07,0.03,5/22/2021,10:20:00,-17.56150126,-149.7854925,415.85,462.78,654.2800000000001,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,346,4.45951608,41.521762,0.76277479,0.16188696,0.0572711,0.008685297,0.034682631,0.006832287,0.010503971,0.023355786,0.031895476,1.537401973,0.542145301,0.629635922,1.410700435,1.1156230257418833,19.47856571895878
id_863,45,2021,2021-May,NA,0.56,27.23,48.25,0.2,0.96,0.23,0.15,5/22/2021,10:05:00,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,323,4.2886688,41.5449587,0.74228572,-0.0971056,-0.0281395,0.00856599,0.050330604,0.006999429,0.011578448,0.029226272,0.009161596,1.654198862,0.533741864,0.771875375,1.394655868,1.1960597144286005,21.313244313130717
id_864,46,2021,2021-May,NA,0.69,27.06,39.18,0.19,0.88,0.19,0.15,5/22/2021,09:49:00,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,325,4.41728199,42.777431,0.7637302,0.00393108,0.01088684,0.008475899,0.0365272,0.007011716,0.010085532,0.022050893,0.018950185,1.438382879,0.649006618,0.748545433,1.534909579,1.090036142644802,18.571078899690782
id_865,47,2021,2021-May,NA,0.69,30.25,43.88,0.21,0.79,0.14,0.12,5/20/2021,15:15:00,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,301,4.45035224,37.3447231,0.77979083,0.24490175,-0.069631,0.008560549,0.026083519,0.007394007,0.009695101,0.020666115,0.028714869,1.311210613,0.671633319,0.668868733,1.875572532,2.674083499042029,46.339318455052684
id_866,48,2021,2021-May,NA,0.56,27.94,49.6,0.17,0.74,0.14,1.03,5/26/2021,14:41:00,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,285,4.21956046,39.7840458,0.74649598,0.24502634,-0.0421261,0.007436546,0.038570807,0.006109247,0.011249332,0.026828383,0.015104973,1.841361371,0.364863984,0.831257856,1.537547772,1.3643016503930505,25.502091022704775
